0.40018496,0.040018496,0.39001596,0.019890814,0.69041894,0.069041894,0.53041837,0.080093174,1.9609401,0.20393777,1.9281317,0.19281317,5.040786,0.5040786,7.1055846,0.959253921,19.516951,1.9516951,20.96973,2.096973,12.145401,0.85017807,3.9020067,2.73140469
0.23680007,0.023680007,0.068640701,0.003500676,0.50878289,0.050878289,0.17239762,0.026032041,0.87265093,0.090755697,1.4876323,0.14876323,3.6922055,0.36922055,5.6356508,0.760812858,18.716365,1.8716365,19.443049,1.9443049,11.56249,0.8093743,3.7331331,2.61319317
17.382485,1.7382485,16.508058,0.841910958,22.966148,2.2966148,37.716897,5.695251447,347.44435,36.1342124,324.37236,32.437236,544.66725,54.466725,725.05109,97.88189715,876.32387,87.632387,892.47237,89.247237,196.15422,13.7307954,47.800871,33.4606097
21.395395,2.1395395,25.782546,1.314909846,57.979563,5.7979563,102.17449,15.42834799,767.28505,79.7976452,760.12553,76.012553,899.98098,89.998098,1521.773,205.439355,1827.0196,182.70196,2140.3176,214.03176,402.3243,28.162701,96.20479,67.343353
20.563077,2.0563077,21.360199,1.089370149,42.287423,4.2287423,77.568479,11.71284033,647.10276,67.29868704,639.62198,63.962198,851.3445,85.13445,1409.3979,190.2687165,2133.0016,213.30016,2631.5632,263.15632,442.04081,30.9428567,109.83718,76.886026
69.540836,6.9540836,151.42436,7.72264236,188.82223,18.882223,653.84874,98.73115974,1890.441,196.605864,1911.0858,191.10858,1638.3966,163.83966,2331.7147,314.7814845,2179.7334,217.97334,2226.9165,222.69165,417.94869,29.2564083,102.56235,71.793645
25.029387,2.5029387,28.119578,1.434098478,71.979301,7.1979301,119.69204,18.07349804,647.63201,67.35372904,578.04564,57.804564,764.77238,76.477238,940.99142,127.0338417,877.51987,87.751987,875.84515,87.584515,163.05356,11.4137492,42.06725,29.447075
0.2839045,0.02839045,0.11799214,0.006017599,0.50325533,0.050325533,0.13453478,0.020314752,1.0268759,0.106795094,1.3251686,0.13251686,3.1243114,0.31243114,3.5343493,0.477137156,8.5766771,0.85766771,10.058119,1.0058119,8.3658624,0.585610368,2.6281864,1.83973048
25.771643,2.5771643,27.40882,1.39784982,36.017855,3.6017855,64.982276,9.812323676,549.23795,57.1207468,478.93155,47.893155,618.33696,61.833696,796.47744,107.5244544,752.48914,75.248914,721.71888,72.171888,157.1426,10.999982,41.305621,28.9139347
26.625475,2.6625475,30.458931,1.553405481,63.731864,6.3731864,111.44673,16.82845623,982.49896,102.1798918,947.22036,94.722036,1133.569,113.3569,1744.8705,235.5575175,2142.8461,214.28461,2406.8998,240.68998,425.58402,29.7908814,102.9954,72.09678
6.6968679,0.66968679,7.2532266,0.369914557,13.054099,1.3054099,23.29655,3.51777905,155.96233,16.22008232,127.89742,12.789742,190.60174,19.060174,276.97068,37.3910418,321.01902,32.101902,350.47245,35.047245,101.45142,7.1015994,28.63849,20.046943
8.0395659,0.80395659,8.0897971,0.412579652,12.872192,1.2872192,22.671425,3.423385175,241.83227,25.15055608,219.77238,21.977238,369.8652,36.98652,486.27204,65.6467254,620.73514,62.073514,676.57971,67.657971,165.98391,11.6188737,43.082308,30.1576156
3.9599288,0.39599288,4.0413398,0.20610833,6.5881912,0.65881912,11.956658,1.805455358,89.876584,9.347164736,76.530332,7.6530332,114.54196,11.454196,152.44887,20.58059745,171.39199,17.139199,172.4431,17.24431,57.641432,4.03490024,16.353972,11.4477804
6.7593691,0.67593691,7.8195189,0.398795464,18.788055,1.8788055,36.244121,5.472862271,327.35298,34.04470992,333.44417,33.344417,370.24243,37.024243,585.75503,79.07692905,650.14567,65.014567,776.79488,77.679488,148.90919,10.4236433,38.736326,27.1154282
8.4421377,0.84421377,9.328596,0.475758396,20.508499,2.0508499,33.716059,5.091124909,230.03121,23.92324584,175.47593,17.547593,263.33629,26.333629,389.16699,52.53754365,462.20669,46.220669,452.01595,45.201595,128.22067,8.9754469,33.894487,23.7261409
7.504033,0.7504033,6.8506996,0.34938568,8.6118563,0.86118563,13.092835,1.977018085,125.0659,13.0068536,114.48729,11.448729,199.77002,19.977002,257.55736,34.7702436,284.99555,28.499555,272.42661,27.242661,77.249119,5.40743833,21.232073,14.8624511
4.5329242,0.45329242,4.4933224,0.229159442,5.4722929,0.54722929,9.1894635,1.387608989,62.621749,6.512661896,65.763775,6.5763775,113.31097,11.331097,137.56956,18.5718906,180.66506,18.066506,185.11313,18.511313,55.170162,3.86191134,15.569458,10.8986206
6.3986292,0.63986292,5.7294457,0.292201731,8.6615802,0.86615802,17.900653,2.702998603,133.01111,13.83315544,114.02754,11.402754,146.1687,14.61687,198.34645,26.77677075,195.38702,19.538702,188.66089,18.866089,39.321991,2.75253937,10.278235,7.1947645
3.9092049,0.39092049,3.8066183,0.194137533,4.8765573,0.48765573,7.4951389,1.131765974,58.142912,6.046862848,57.69429,5.769429,93.502173,9.3502173,112.84388,15.2339238,125.74846,12.574846,124.56371,12.456371,35.303502,2.47124514,9.6174461,6.73221227
