3.358030922252019224e+01,4.868753826031779681e+03,3.274773289432303045e+03,4.365934512087175790e+03,3.697426761986321253e+03,4.799629913691490401e+03,4.272309743965122834e+03,8.958857045511447723e+03,3.596911143400455330e+04,5.993976381036383100e+04,7.727199267963781313e+04,1.114412327207709604e+05,1.173649712872916571e+05,1.506611076874845021e+05,2.505439753258370329e+05,2.450864512554780231e+05,2.529891141610900231e+05,1.666164500440644624e+05,8.140346341673190182e+04,2.479964826757167975e+04
2.719309864017970568e+01,5.215510223464427327e+03,3.237203894532198319e+03,4.974260186536597757e+03,4.369864123220207148e+03,4.861598271704808212e+03,4.300809371222521804e+03,7.988608565133385127e+03,4.363776890063910105e+04,7.118559700405504555e+04,8.745266372905988828e+04,1.512248957438155194e+05,1.375286378142889589e+05,1.992840263923396997e+05,2.953914047762058908e+05,3.139968412300886121e+05,3.357137013260566746e+05,1.951614587653274648e+05,1.065115022374876571e+05,3.102691229313672375e+04
1.139502332582248911e+01,1.694648168895447043e+03,1.188267193635457488e+03,1.502321112096708021e+03,1.253453806177666820e+03,2.241527461778196539e+03,1.527244658184043601e+03,3.800942506737079384e+03,1.013532380779950108e+04,2.813362351711720839e+04,3.289418679302746023e+04,3.666684816105034406e+04,2.987405973869253648e+04,4.727461248419841286e+04,6.674132027407425630e+04,7.522131121688475832e+04,7.700394478261577024e+04,4.937576437087220256e+04,2.847626219111331739e+04,9.101678358075951110e+03
1.788451083904224603e+01,4.390864090453672361e+03,2.523276645992583326e+03,3.733800991528332816e+03,3.075405288090546492e+03,1.270764671021151298e+04,4.209433312095191468e+03,1.352020593388909401e+04,4.622012420257256599e+04,1.107295847717545839e+05,2.517642182145839033e+05,1.644616409141853219e+05,1.022239315635860839e+05,1.878832137091394106e+05,1.979276553772163752e+05,2.531838204961759329e+05,2.938247586350893835e+05,1.313619099106811045e+05,7.529257044874613348e+04,2.217795816789833771e+04
1.645018178143946486e+01,3.738622616712288618e+03,2.187412510397624828e+03,3.175820087189136302e+03,2.556190002189328425e+03,8.054048334570635234e+03,3.554975232353316642e+03,9.032370820538661064e+03,2.400552007460307505e+04,5.504671936065887712e+04,6.024188255978720554e+04,7.756029553831920202e+04,6.868790807180861884e+04,1.033523696150185860e+05,1.499675413079746941e+05,1.631780162154872960e+05,1.635653513521907153e+05,1.035840126457634760e+05,5.724341526431136299e+04,1.703961261818555431e+04
9.783120866524981807e+00,2.574493370875350138e+03,1.341767167300669826e+03,2.104963340924743989e+03,1.729772864234066219e+03,2.522611636766988340e+03,1.920878965321765008e+03,3.559653505331732504e+03,1.536256779535871829e+04,2.983830410516113261e+04,3.406720667144485196e+04,5.256320566225110815e+04,4.079768730755721481e+04,6.578457455078489147e+04,8.657279389286492369e+04,9.790197766724198300e+04,9.617980210242791509e+04,5.957207017684200400e+04,3.431823303890346142e+04,1.057179656707939102e+04
8.344315146689350371e+00,1.690334461840042195e+03,9.729518284026961510e+02,1.603181524171397541e+03,1.135083141532850050e+03,2.244745479951916877e+03,1.426102670511256974e+03,3.614121167648615938e+03,1.028343882579230558e+04,2.141641196377451706e+04,2.928948491087833463e+04,3.479986796596194472e+04,2.638300433825076107e+04,4.315000107321137330e+04,6.024071505081313080e+04,6.893767677614491549e+04,6.718278496539288608e+04,4.544042053611735901e+04,2.715835318894667216e+04,8.545351380433110535e+03
4.390188042813483627e+00,1.436491920851749683e+03,7.588994256767076649e+02,1.717095696869375615e+03,9.881856509539125000e+02,2.484392025978722359e+03,1.626028693420594209e+03,6.527756481686524239e+03,1.364191617401149233e+04,4.895883190943101363e+04,8.085947657329753565e+04,5.572526051353384537e+04,2.427918127137348347e+04,5.945775035389842378e+04,4.112592293885672552e+04,6.637478394064793247e+04,5.831021067008912360e+04,2.557629989879369168e+04,1.616743370949168821e+04,4.837250917978506550e+03
4.459902610611023555e+00,1.251610133547888609e+03,6.651110697049576856e+02,1.588209270294665430e+03,8.967023540088134723e+02,1.992548321791409762e+03,1.387895826682638472e+03,5.990755041146407166e+03,1.154245346473687641e+04,4.669794351223806007e+04,7.796577484649197140e+04,5.225936235392851086e+04,2.059682136626343345e+04,5.507248178174279019e+04,3.613887067695969017e+04,6.184311333665984421e+04,5.301914998366817599e+04,2.326379093301919056e+04,1.541766063715640121e+04,4.645844499419486965e+03
4.201733441795151514e+00,9.233491944453008955e+02,5.602955780355953266e+02,8.580031620119106037e+02,6.440067128701037973e+02,7.238876150870587480e+02,6.692584574258202110e+02,9.884454340851921188e+02,4.287519248718735980e+03,5.230256906573199558e+03,6.305574983677918681e+03,1.114190052847383959e+04,1.317833935393338652e+04,1.566092462286517730e+04,2.776623943250281081e+04,2.761399377436808209e+04,2.816722587424101948e+04,1.962859601129001749e+04,1.112996231366014945e+04,3.529450754826174034e+03
7.181188973798819930e+00,1.415575038924367846e+03,9.283086079733047882e+02,1.075991304312317425e+03,1.105144675721365957e+03,1.191263373247456457e+03,1.402662557720303766e+03,1.372256379419759014e+03,9.429086648806431185e+03,8.102061900829846309e+03,9.027557651130933664e+03,1.753656335014691285e+04,2.365828798113740777e+04,2.346593258186148887e+04,4.655753803145566053e+04,4.012842169827011094e+04,4.068807211025049037e+04,3.233565692624857547e+04,1.712945242764450450e+04,5.663074448509879403e+03
5.710561174840004917e+00,2.535713039947866491e+03,1.383099847851384538e+03,3.703530163343751155e+03,1.866348128393698744e+03,1.398218441536985119e+04,3.430295325710290854e+03,1.270054299248103234e+04,2.153816502564867187e+04,6.712391204698577349e+04,1.015306786389718327e+05,8.055789303210296202e+04,3.970930319572137523e+04,9.118714569333771942e+04,6.269306173549561208e+04,9.566552630112877523e+04,8.475406588246421597e+04,3.924041241958488536e+04,2.721953412620166637e+04,8.195648647761461689e+03
6.097081788717184203e+00,2.722861156332558494e+03,1.370205566369500275e+03,3.769909964211879014e+03,2.066358593776962607e+03,1.419685417908379895e+04,3.483727591554919854e+03,1.306202423692395496e+04,2.415286594689760750e+04,6.952236804801384278e+04,1.051856274527372007e+05,8.603489088029172854e+04,4.399536665783076751e+04,9.427200175924102950e+04,6.898216013168287463e+04,1.009802810974892345e+05,8.867493410529417451e+04,4.325743510230393440e+04,2.881019534524111805e+04,8.920163657719898765e+03
1.070465877241230324e+01,6.968108896484657635e+03,3.369841252593105764e+03,5.089616747114491773e+03,4.588635301668070497e+03,1.077947805711623914e+04,9.383459552028596590e+03,1.830075057198728246e+04,7.326497623367473716e+04,1.297495015932633250e+05,1.958091850730582082e+05,2.156287932265129057e+05,1.420854532603920961e+05,2.153407037603016652e+05,2.057747725827140093e+05,2.610475478934432613e+05,2.456903301378117176e+05,1.093071389730261144e+05,6.141318257727113087e+04,1.790589613316468967e+04
4.365386750982437114e+00,9.332184117001953609e+02,5.833181424217273161e+02,1.125194408575067200e+03,7.765668018822062777e+02,1.341973641144438716e+03,1.104791959006108073e+03,2.422520520088671674e+03,1.060660359687701202e+04,1.856592248928952904e+04,2.335177577258069869e+04,2.716070070701093209e+04,2.117694449825368065e+04,3.135793924310096554e+04,3.415536831323628576e+04,3.872118020834954223e+04,3.778308315220040095e+04,2.310252572825641619e+04,1.520672248261084860e+04,5.247832960828057367e+03
6.599783357562384545e+00,4.737971317143430497e+03,4.776461422578440192e+02,6.837977666805619492e+02,5.708782870674614287e+02,2.163749672283036034e+03,5.538291772722235464e+02,8.379221473909897213e+02,2.846407435187133615e+03,3.662762632848246085e+03,4.987596905767516546e+03,8.603186329823505730e+03,9.818957294734369498e+03,1.177101179707740812e+04,2.479367030335152231e+04,2.623605409513409541e+04,2.885669249405245500e+04,2.140619671859912341e+04,1.314392755324965219e+04,4.549338201572452817e+03
1.323753121395143006e+00,2.245953280682175773e+03,2.531587330648416980e+02,5.588172277720447028e+02,2.795840856818077214e+02,1.175162925581712670e+03,4.117373013588409094e+02,1.267398188964311430e+03,3.538310720381244664e+03,7.785122730001364289e+03,1.136431825006616964e+04,1.062063394820376197e+04,6.359135781458097881e+03,1.254950982647829187e+04,1.009013507642183504e+04,1.516113728664099290e+04,1.564210497575148474e+04,7.650581804606395053e+03,6.499407275016071253e+03,2.250166049931465295e+03
1.765733372262990208e+00,2.462419028252503267e+03,7.994709243980526026e+02,4.327241085305424349e+03,4.608964062775170873e+02,2.506999024368828941e+03,6.897007530513034226e+02,2.165549173278057879e+03,3.902437835704453391e+03,5.655309727137354457e+03,7.615516558186493057e+03,9.942123930799984009e+03,8.606284720882320471e+03,1.270611039649311715e+04,1.412330677062591894e+04,1.814830435071257671e+04,1.881283628430469253e+04,9.533709528082948964e+03,6.804258085357033451e+03,2.312554260446246644e+03
3.187476613940741998e+00,6.763675985263339498e+02,3.934374869176662060e+02,8.353633612748329824e+02,5.850397609018733647e+02,9.254579093697484495e+02,6.344603074257385060e+02,1.417173629565846340e+03,5.554701472160762023e+03,9.818431820351757779e+03,1.302423231706105980e+04,1.554183803611889380e+04,1.168932301715260473e+04,1.899934776997747758e+04,1.987529152528376289e+04,2.697671491405093911e+04,2.611852928173604960e+04,1.407039352159248847e+04,9.215589080743673549e+03,3.110375379396462449e+03
2.286267859689020909e+00,1.394538524176997953e+03,8.365492200668293208e+02,1.634066046737905026e+03,1.268772327204127123e+03,1.675537501167159917e+03,1.766201097112307480e+03,4.646026289541420738e+03,1.234098786984708204e+04,3.194848564055348834e+04,3.663401800039086083e+04,2.975832912478204526e+04,2.365820497930136480e+04,5.118239076608872710e+04,3.874787679186274181e+04,4.493102165823798714e+04,5.068174659045249427e+04,2.341254021766113510e+04,1.796215569851670443e+04,5.471861346127163415e+03
2.945103116336367233e+00,1.003739963777317939e+03,4.379493347037239914e+02,1.172325555115797670e+03,5.772677443862760356e+02,1.597292483561986273e+03,6.079159582592563993e+02,2.054404341845385261e+03,4.178355897598586125e+03,1.180970650100284911e+04,1.926516560317052426e+04,1.783892979957311036e+04,1.000204494338891345e+04,2.112946537715244631e+04,2.041533798966474569e+04,2.839972165094332013e+04,2.946039904648639640e+04,1.534256825166115595e+04,1.277075987747083855e+04,4.321078472572893588e+03
2.922694469823340579e+00,1.605383887349698171e+03,7.512456786156824364e+02,1.491837376615960920e+03,1.176134199752487802e+03,1.718977822707555333e+03,1.329136179455186721e+03,4.055947911996164294e+03,1.721125924434782792e+04,5.000119425607792800e+04,8.173406528841577529e+04,6.203778632304885832e+04,3.257957996063589962e+04,8.419683429050687118e+04,4.451017721940712363e+04,8.025736894631208270e+04,7.108672953006206080e+04,2.475605409120050172e+04,1.877968603977379462e+04,5.514384249826757696e+03
2.665033560230607446e+00,1.472400152866154258e+03,9.170464532262027433e+02,1.764607709090956178e+03,1.645829368491634568e+03,4.305386501145978400e+03,3.022079089143854617e+03,6.956436240482868016e+03,1.939762329918138130e+04,3.605937956288847636e+04,4.844793886878889316e+04,4.273326130105854827e+04,3.171982825046164362e+04,5.300535823488277674e+04,3.795967990888696659e+04,4.738378996575377096e+04,4.412771744414990826e+04,1.796572283287464597e+04,1.139337242701532705e+04,3.549373405399734565e+03
6.630644988297381692e-01,1.512498279612226270e+03,1.959270993259724492e+02,4.991001420724565492e+02,4.001901447703616554e+02,6.853305963494161688e+02,3.727548899389454959e+02,9.944687331954681895e+02,3.501884447050534163e+03,7.022370296172621238e+03,9.552469221745828690e+03,1.139216515739451461e+04,7.614469637175010575e+03,1.344317488352971668e+04,1.055247088943776726e+04,1.834254826677910751e+04,1.630806122945876086e+04,6.277448578457543590e+03,5.384393568421071905e+03,1.741433401352965575e+03
6.872899144922163250e-01,1.455279909074098725e+02,9.662743967611467610e+01,1.227080925743653808e+02,8.501235885336656395e+01,1.593260659297321524e+02,1.053485212108016782e+02,1.527979453411435031e+02,3.542247119141957228e+02,5.850020036576412394e+02,6.992141511576204493e+02,1.500333113360823745e+03,1.963840923698517599e+03,2.449051697116408832e+03,6.603569970257291970e+03,7.764066341836744868e+03,7.042181463752743184e+03,8.077426885038092223e+03,7.398848197283319678e+03,2.843427821178109298e+03
5.634582040983991291e+00,5.811806309676203455e+03,2.387906464513902392e+03,7.058899870316109627e+03,3.301153699667772344e+03,2.746907894218768342e+04,9.217465968910417359e+03,4.093365458636884432e+04,6.620469885155859811e+04,1.863433075246970984e+05,3.737399298942423193e+05,2.399382859192073229e+05,9.243982252244831761e+04,2.528957131457230425e+05,1.106512178345506109e+05,2.453583137402333377e+05,2.230632751586215745e+05,5.063458331058800832e+04,3.731917296440340579e+04,1.046384012926007017e+04
3.160992706582841816e+00,9.330286143037525335e+02,5.314344022353783430e+02,9.162069059055963862e+02,6.964092989760546288e+02,7.517958731327795476e+02,6.591431180616125403e+02,1.166396170517956989e+03,3.066094287444917427e+03,4.627430590717861378e+03,6.709475327963687050e+03,9.706766511100149728e+03,9.355252867642564524e+03,1.312741151949243795e+04,2.083145108718827396e+04,2.340178014729337156e+04,2.588474795035069474e+04,1.749269439446936667e+04,1.251449461137608887e+04,4.271826856542370479e+03
2.180242397277562638e+00,6.036384690735374079e+02,3.140045633897724997e+02,6.959125767440825712e+02,4.408690479066515877e+02,1.705546366359480089e+03,7.869388286069204241e+02,2.831379488419255722e+03,6.402541992859946731e+03,1.797885687250883348e+04,2.804537759358670883e+04,2.091804293106931436e+04,1.132321870033872983e+04,2.242836725960490730e+04,1.776992341363670857e+04,2.488789721141329210e+04,2.352686290613004167e+04,1.336805773099895487e+04,9.384870320117024676e+03,3.240429294755256706e+03
1.673070561834111070e+00,3.461997113229173237e+02,1.193415793490623429e+02,2.819490941763324940e+02,1.977662040507039478e+02,5.291665601549952953e+02,1.773166262049133479e+02,5.806780235940207149e+02,1.227762108330045749e+03,3.162979288244494001e+03,4.864025886129586979e+03,5.301907388811665442e+03,3.525973731227649296e+03,6.674853385455518037e+03,8.659701127984331833e+03,1.454939690966634771e+04,1.528632222527910926e+04,9.581195513276827114e+03,1.064533997480626567e+04,4.122554764055943451e+03
3.374331093761284261e+00,1.140149867340014907e+03,5.435469905927669743e+02,8.401053750216308345e+02,8.643739352162274372e+02,1.012151217186638974e+03,7.207260829997810561e+02,1.393533694747791287e+03,4.894193060624780628e+03,7.701214507097791284e+03,1.007148102705797646e+04,1.399095343878021231e+04,1.340198435443392191e+04,1.812596306428048410e+04,2.600289306652603773e+04,3.421225261508114636e+04,3.392897883123144857e+04,1.861330087076470227e+04,1.301206120999074119e+04,4.400648932601625347e+03
2.577444122275521998e+00,4.559985582980758068e+02,2.690475472752785322e+02,3.761601194142079407e+02,3.315377835935760231e+02,4.296802373251060772e+02,3.961354701133627714e+02,6.640690263303715710e+02,3.542507940207191041e+03,3.757862754959974154e+03,5.558844422147394653e+03,7.281766163734591828e+03,7.565236197709213229e+03,8.490285257557836303e+03,1.213220114441661462e+04,1.533813424890910755e+04,1.407788372692433404e+04,7.144722703312908379e+03,3.976152278624364953e+03,1.220117963032251510e+03
7.614472903270510518e-01,9.390315662176117257e+02,4.588593844976077207e+02,7.840910384340257906e+02,6.490316073581258252e+02,1.007022526490170890e+03,6.555869721605475888e+02,1.182843766522769329e+03,3.538582893632453306e+03,5.594970199128154491e+03,7.035159975591004695e+03,9.436112125472373009e+03,8.314956332907730030e+03,1.157874878771447402e+04,1.062394160386183830e+04,1.792841380340288015e+04,1.456400944780402642e+04,5.258845139795216710e+03,3.196366639440218478e+03,9.083756974202154879e+02
2.511474580180454108e+00,5.169236542943712266e+03,2.707341447005510986e+02,6.229276438012609560e+02,3.826846812415067234e+02,1.367804846834872478e+03,5.353528887862488546e+02,1.390383703811913620e+03,4.447826393120416469e+03,8.573756190840940690e+03,1.029432305868844924e+04,1.195552939722638803e+04,8.740367003504365130e+03,1.332716304522141400e+04,1.128225993070971344e+04,1.760501136412753112e+04,1.598443974165351028e+04,6.684901622468411915e+03,4.802559659936881872e+03,1.597346739547733478e+03
1.750415750763251621e+00,1.786974461308723448e+03,4.988817896562110263e+02,1.207961444940215188e+03,8.264920154865639006e+02,3.250470048227417465e+03,9.265271520954653397e+02,2.501642320689229564e+03,8.073735247702317793e+03,1.807911066457089692e+04,2.974343907897546524e+04,2.551243053353853975e+04,1.615672647834432610e+04,3.110943932623718865e+04,2.869475087886367692e+04,4.026702098127573845e+04,4.113644504801014409e+04,1.981998694063971561e+04,1.555878939171859929e+04,5.306778717435280669e+03
1.162220151991993022e+00,4.861976304225983654e+02,1.283178279007400135e+02,3.592563444629165588e+02,2.887276881224475460e+02,3.632186967010266585e+02,1.584474786978627492e+02,4.320699436067342845e+02,1.481269916925220059e+03,3.691917491448993133e+03,5.626810497683100039e+03,5.680488512834373978e+03,3.701296150453903920e+03,6.841014930392479982e+03,6.739515442423587047e+03,1.183827092472596087e+04,1.062674121700755495e+04,5.877631139009938124e+03,5.228361157558582818e+03,1.892333650616188606e+03
2.372169142060314595e+00,3.922608807943765328e+02,1.825052399938653309e+02,3.826508698755557134e+02,3.078936540120242285e+02,3.450620836490352303e+02,1.910532067382501680e+02,4.604271201124504955e+02,1.439139927879286915e+03,3.706491128517788638e+03,4.872549760999220780e+03,6.040930571028045051e+03,4.225665754828783975e+03,7.705264240109507227e+03,1.036117112333324440e+04,1.396102787913684006e+04,1.466329728351074482e+04,1.000057533934344974e+04,7.939540715265491599e+03,2.947279539951566221e+03
2.039961884664932779e+00,1.380946063707680651e+03,5.565844895796144556e+02,1.321436426294171042e+03,9.471604583626450449e+02,1.682909331424392349e+03,1.006860127303308445e+03,2.748687831417236794e+03,9.059821572740260308e+03,2.098443877824239462e+04,3.263107695268476527e+04,3.017456901601824575e+04,1.846605160150777010e+04,3.614734214911302115e+04,2.973238629125665102e+04,4.602773706050744659e+04,4.382526956876985787e+04,2.022355271445944527e+04,1.636477128490848554e+04,5.550085625097008233e+03
2.926344976001683307e+00,4.971577271679187220e+02,2.681963697337387202e+02,3.643740341963343781e+02,3.305676336268197133e+02,4.797577160275336041e+02,3.276500927978465825e+02,5.084125740432679095e+02,1.270064552914806200e+03,1.948424925120422358e+03,2.204138576033557456e+03,3.731161685383943222e+03,4.517708568930819638e+03,5.787259789037567316e+03,1.096529588687120486e+04,1.457685951585742805e+04,1.482155877010374752e+04,9.103564673188366214e+03,6.268652400602420130e+03,2.018276932213985447e+03
1.923668224829899298e+00,8.698438939471718641e+02,3.425769976976476414e+02,1.027720614291219817e+03,6.316997482444269281e+02,1.007372199804088950e+03,6.472275586543703412e+02,2.235103779148189460e+03,6.470980307280471607e+03,1.773216688002379669e+04,3.219124505873165253e+04,2.083348707665216716e+04,1.159465809636526683e+04,2.679062624718141160e+04,1.764024116445041727e+04,2.989989130343206853e+04,2.733174943912287199e+04,1.221455702515993107e+04,1.077347528165751828e+04,3.614264967741470628e+03
1.439037604487677147e+00,1.101163108561201170e+03,3.094666533656859428e+02,8.248141102217633716e+02,6.297090997713706884e+02,1.233692950526722598e+03,4.751058185597439092e+02,1.074168270052006164e+03,3.288022899623888861e+03,7.727743045849825648e+03,9.769022508128275149e+03,1.231142914190453303e+04,8.459737319863741504e+03,1.666971885860558905e+04,1.662712644288595402e+04,2.635060234164234498e+04,2.496831106061663013e+04,1.384854762672964353e+04,1.262188711344693183e+04,4.497684108215868946e+03
1.464667691265987060e+00,9.647322085296998466e+02,3.515305760682957157e+02,9.879871813128371514e+02,5.999494952111589328e+02,9.036534312812556209e+02,5.628275353633329132e+02,1.502380278248316927e+03,3.551616807555291871e+03,8.391360223089432111e+03,1.282581920743730734e+04,1.358631875961497826e+04,9.035750513666995175e+03,1.784129692274980698e+04,1.810688391883284930e+04,2.747116942779880992e+04,2.662725955614906343e+04,1.533820720466750936e+04,1.483977841570981582e+04,5.324299361044438228e+03
1.755001905897696002e+00,2.788381663125780392e+02,1.519151657829625037e+02,1.910640339081698471e+02,1.974366334149164857e+02,3.034844309843406904e+02,2.138497277302831492e+02,2.971149635388358092e+02,8.569142230016714166e+02,1.209039875603747987e+03,1.569162379737485480e+03,2.997294897211320858e+03,3.119912968130421177e+03,4.033219645444434718e+03,8.556022085864044129e+03,1.013107982626168632e+04,1.104640138272613694e+04,7.846334076167168860e+03,6.156012875511083621e+03,2.156093322043695025e+03
4.049721694291392282e+00,8.082733558590892926e+02,5.134523168130205022e+02,9.699701334166861670e+02,4.574081318598305756e+02,6.167249325388120269e+02,6.917635812202933039e+02,1.049758066924731565e+03,4.702594071455843732e+03,5.267490791455953513e+03,8.627553799304509084e+03,1.075196516779433841e+04,1.213584022911331522e+04,1.324725611132173071e+04,2.413251528968025377e+04,2.583480404507348067e+04,2.668937637936260217e+04,1.804133368540216543e+04,1.096543427155580684e+04,3.811944704263801668e+03
1.815207784866976581e+01,2.082967069140851891e+04,1.337898460310194969e+04,3.975414551408708212e+04,9.733837818868640170e+03,5.094484935861262056e+04,9.347604611958598252e+04,1.918180840978214401e+05,3.902387298084134236e+05,4.978275273348802002e+05,3.954818098814589321e+05,2.438322086520914454e+05,3.479492380578832235e+05,5.840681273677852005e+05,3.574113033733307966e+05,2.587069995731175877e+05,2.787346460013109609e+05,1.335600021439293632e+05,9.782971553298775689e+04,2.514778705603987328e+04
1.082621327007408318e+00,3.733499553861404365e+02,1.560927503071998501e+02,3.490352318909419296e+02,2.910573189246797483e+02,3.738794471096345546e+02,2.436862394127924176e+02,7.070495025380135985e+02,2.470592510871321338e+03,4.435198392540523855e+03,6.316591489511596592e+03,7.433114715551550944e+03,5.986941247039981135e+03,8.837651123634354008e+03,1.003708552400068038e+04,1.474924662854980488e+04,1.351197470403577245e+04,6.504521017795844273e+03,5.079640061995762153e+03,1.750107745188022136e+03
8.797453997037031348e-01,1.080412464009532641e+03,5.983421942271945682e+02,1.884365088907459040e+03,7.497809441671226978e+02,3.239361103607864152e+03,2.860424421566261572e+03,1.229866459515704810e+04,1.663369971671749590e+04,4.771782538009655400e+04,6.736624716473797162e+04,3.178813971908372696e+04,2.279108276205955553e+04,6.604513964189281978e+04,3.044487311403419881e+04,6.316280231915914192e+04,7.112074441200734873e+04,1.834962009208075688e+04,1.607934571163929104e+04,4.787007512421858337e+03
1.784046428139207885e+00,3.407572913970988679e+02,1.819842137569292504e+02,3.268626144383761698e+02,2.412040600329383153e+02,6.159714105828633137e+02,3.465757251741962364e+02,9.421241645220641203e+02,1.784426935542666570e+03,3.268733963322514683e+03,4.865444200636906317e+03,5.249376289828729568e+03,4.800652222658574829e+03,6.629841825109661841e+03,9.780249179804979576e+03,1.289119050324536511e+04,1.302619716062404586e+04,8.168313492206677438e+03,6.323745208362865924e+03,2.296087169879747307e+03
1.083699689975641478e+00,4.888463534812845523e+02,1.437765542753720069e+02,5.465079840863755862e+02,2.901987667524183507e+02,4.234997604384561782e+02,1.497929120646437298e+02,4.091565599558181248e+02,1.060705024310434510e+03,3.058391289186898121e+03,3.958436314966334976e+03,5.362716079611332134e+03,3.357176649035977789e+03,7.259523178672202448e+03,6.865066684258447822e+03,1.215687974641583605e+04,1.253897433696371627e+04,6.072174075914046625e+03,5.998868007651538392e+03,2.127729211521224443e+03
